index,name,price,condition,posted_date,url,outlier_flag
647,Barbour バブアー EDIFICE別注 BEDALE ビデイル バブワー,9980.0,目立った傷や汚れなし,1か月前,https://jp.mercari.com/item/m26839894259,False
648,エラー,,エラー,日付情報なし,https://jp.mercari.com/shops/product/XpHPvBFFsw7rR8rEUXRDyC,False
649,バブアー ビデイル 42サイズ Barbour BEDALE ブラック,30000.0,目立った傷や汚れなし,1か月前,https://jp.mercari.com/item/m99350143971,False
650,Barbour bedale sl 38 black 21aw,24000.0,やや傷や汚れあり,29日前,https://jp.mercari.com/item/m10117708080,False
651,【新品】Barbour × MARKAWARE BEDALE オリーブ サイズ1,84500.0,新品、未使用,1か月前,https://jp.mercari.com/item/m41141997964,True
652,オフシーズン特価 95年製 L barbour「44」ネイビー◎bedale,15300.0,目立った傷や汚れなし,1か月前,https://jp.mercari.com/item/m66387984398,False
653,BARBOUR / バブアー 別注 ノンワックス　フーデッドビデイル　38,7000.0,傷や汚れあり,1か月前,https://jp.mercari.com/item/m25289294383,False
654,NOAH×Barbour 60／40 Bedale サイズXL,46300.0,目立った傷や汚れなし,1か月前,https://jp.mercari.com/item/m65741881740,False
655,Barbour バブアー MLI0035 フロントジップ　ファー ライナー,9999.0,未使用に近い,1か月前,https://jp.mercari.com/item/m20486896353,False
656,BARBOUR バブアー BEDALE ビデイル SL 40 スリムフィット,20000.0,目立った傷や汚れなし,1か月前,https://jp.mercari.com/item/m68659832375,False
657,バブアー　フーデッドビデイル,22000.0,目立った傷や汚れなし,1か月前,https://jp.mercari.com/item/m60514720996,False
658,Barbour　バブアー 別注 BEDALE INSULATION/ビデイル,47975.0,新品、未使用,1か月前,https://jp.mercari.com/item/m52905166302,False
659,Barbour × EDIFICE　エディフィス別注　バブアービデイルSL M,10000.0,目立った傷や汚れなし,1か月前,https://jp.mercari.com/item/m72671491811,False
660,Barbour SL BEDALE ピーチスキン ネイビー 38 バブアー,20000.0,目立った傷や汚れなし,1か月前,https://jp.mercari.com/item/m66180623423,False
