index,name,price,condition,posted_date,url,outlier_flag
80,新品❤️8 パック✨AQUOS sense SH-01Kスクリーンプロテクター,648.0,新品、未使用,8時間前,https://jp.mercari.com/item/m81338113328,True
81,エラー,,エラー,日付情報なし,https://jp.mercari.com/shops/product/23kuaHi8jjVC6hHny4cxA,False
82,AQUOS Sense8 ケース 手帳型 アクオスセンス8 ケース 手帳型,1665.0,未使用に近い,8時間前,https://jp.mercari.com/item/m83831871456,True
83,AQUOS Sense 6/6sガラスフィルム 液晶フィルム 全面保護 カバー,769.0,未使用に近い,9時間前,https://jp.mercari.com/item/m73016106718,True
84,AQUOS sense3 対応 衝撃吸収 保護 フィルム 耐衝撃 自己吸着,677.0,新品、未使用,9時間前,https://jp.mercari.com/item/m92991386685,True
85,新品⭐️AQUOSsense8 スマホケース 手帳カバー ねこ 猫 黄色,1690.0,新品、未使用,9時間前,https://jp.mercari.com/item/m23962631753,True
86,◎AQUOS Sense6 ケース SHG05 SH-54Bケース カバー,859.0,未使用に近い,10時間前,https://jp.mercari.com/item/m62597954345,True
87,新品⭐️AQUOSsense8 SH-54D SHG11 ケース ブラック,890.0,新品、未使用,10時間前,https://jp.mercari.com/item/m39936837150,True
88,シャープ　SH-M26 　AQUOSsense8 　ライトカッパー　SIMフリー,64500.0,新品、未使用,10時間前,https://jp.mercari.com/item/m27148199475,False
89,AQUOS sense 4 basic 浮き,4700.0,目立った傷や汚れなし,11時間前,https://jp.mercari.com/item/m50600664305,True
90,◆AQUOS sense８　◇エンボス曼陀羅　ピンクゴールド　◇　M２,1380.0,新品、未使用,11時間前,https://jp.mercari.com/item/m24109535588,True
91,❣️AQUOS sense7 SHG10/SH-53C ケース 手帳型ケース,1177.0,新品、未使用,11時間前,https://jp.mercari.com/item/m64830177222,True
92,エラー,,エラー,日付情報なし,https://jp.mercari.com/shops/product/HUxnkxdYRFKmLoxck29EXJ,False
93,AQUOS sense８　◇エンボス曼陀羅　パープル　紫　◇　L２,1380.0,新品、未使用,11時間前,https://jp.mercari.com/item/m84032652342,True
94,AQUOS sense８　◇エンボス曼陀羅　グレー　灰色　　◇　N２,1380.0,新品、未使用,12時間前,https://jp.mercari.com/item/m79873931841,True
95,強化ガラス 液晶 AQUOS Sense7Plus ガラスフイル シャープ,624.0,未使用に近い,12時間前,https://jp.mercari.com/item/m41388530149,True
