index,name,price,condition,posted_date,url
132,Barbour BEDALE ワックス　オイルド　ジャケット　タグ付き,"36,100",新品、未使用,21時間前,https://jp.mercari.com/item/m43140303285
133,BARBOUR BEDALE WAXED COTTONT MWX0018,"43,000",未使用に近い,2日前,https://jp.mercari.com/item/m58848363722
134,極レア品 Barbour R.NEWBOLD BEDALE JACKET M,"36,500",目立った傷や汚れなし,半年以上前,https://jp.mercari.com/item/m50740993657
135,Barbour BEDALE SL バブアー　ビデイル,"27,000",やや傷や汚れあり,21時間前,https://jp.mercari.com/item/m23011561762
136,[Barbour×BEAMS F] 別注 BEDALE CLASSIC FIT,"30,300",新品、未使用,21時間前,https://jp.mercari.com/item/m58236329830
137,【タグ付き】Barbour x MARKAWARE BEDALE 2023,"100,000",新品、未使用,4時間前,https://jp.mercari.com/item/m97100350931
138,Barbour × BEAMS F BEAUCHAMP SL 36,"46,400",新品、未使用,22時間前,https://jp.mercari.com/item/m89516367962
139,Barbour Bedale Jacket black ギャランティーカード付,"20,600",傷や汚れあり,22時間前,https://jp.mercari.com/item/m54678905807
140,【美品】Barbour OverSize BEDALE ナノユニバース 別注品,"28,000",目立った傷や汚れなし,22時間前,https://jp.mercari.com/item/m13818036104
141,Barbour BEDALESL ピーチスキン,"25,000",目立った傷や汚れなし,22時間前,https://jp.mercari.com/item/m10748849327
142,【英国製 】3ワラントBarbourバブアーBEDALEオイルドジャケット1,"27,000",やや傷や汚れあり,3か月前,https://jp.mercari.com/item/m88301493186
143,【英国製 】00'sバブアーBarbourBEDALEオイルドジャケット,"27,000",やや傷や汚れあり,3か月前,https://jp.mercari.com/item/m66689412701
144,【英国製 】80sバブアーBarbour 4ポケBEDALEオイルドジャケット,"50,000",やや傷や汚れあり,1か月前,https://jp.mercari.com/item/m53256888877
145,★極美品 Barbour 人気 ビデイル 超高級 ピーチスキン ジャケット,"24,700",目立った傷や汚れなし,22時間前,https://jp.mercari.com/item/m40684684747
146,workahoLC×Barbour　OVER SIZE OLD BEDALE,"35,500",新品、未使用,22時間前,https://jp.mercari.com/item/m55787227035
147,Barbour ウォッシュド ビデイルジャケット,"18,000",目立った傷や汚れなし,4日前,https://jp.mercari.com/item/m75879639286
148,☆ Barbour バブアー☆ BEDALE CASUAL☆セージ☆M size,"36,900",新品、未使用,1か月前,https://jp.mercari.com/item/m59590824559
149,✨美品•希少サイズ✨Barbour バブアー ビデイルナイロンジャケット XXL,"16,500",目立った傷や汚れなし,23時間前,https://jp.mercari.com/item/m62249404094
150,ナノユニバース別注 BEDALE SL タイプライター 40 barbour,"19,000",目立った傷や汚れなし,1か月前,https://jp.mercari.com/item/m59491636536
151,Barbour URBS別注BEDALE LONG,"38,000",目立った傷や汚れなし,9日前,https://jp.mercari.com/item/m50105372967
152,babour バブアー ビデイルSL beams別注モデル,"22,800",目立った傷や汚れなし,5日前,https://jp.mercari.com/item/m67603606396
153,Barbour バブアー　BEDALE ビデイル,"26,600",やや傷や汚れあり,半年以上前,https://jp.mercari.com/item/m89209050922
154,Barbour BEDALE SL 34 オイルド/ウォッシュド,"14,000",目立った傷や汚れなし,4か月前,https://jp.mercari.com/item/m64487130140
155,ほぼ新品　希少サイズ　34　90s　 バブアー 　 ビデイル　セージ,"54,800",未使用に近い,20日前,https://jp.mercari.com/item/m77573151402
156,ミント　希少　80s 　90s 　 バブアー　フード　ネイビー,"10,300",目立った傷や汚れなし,1か月前,https://jp.mercari.com/item/m72445478891
157,ほぼ新品　希少サイズ　44　90s　 バブアー 　 ビデイル　セージ,"65,600",未使用に近い,6日前,https://jp.mercari.com/item/m52559607522
158,希少 　90s 　 バブアー　フード　ネイビー,"9,900",目立った傷や汚れなし,7日前,https://jp.mercari.com/item/m41381482982
159,80s 　ほぼ新品　 希少 　32　ネイビー　 バブアー 　ビューフォート,"69,600",未使用に近い,6日前,https://jp.mercari.com/item/m28316390837
160,デッドストック 　80s　 38　バブアー　4ポケット　 ビデイル　セージ,"66,700",未使用に近い,6日前,https://jp.mercari.com/item/m14040833545
161,希少　90s　ミント 34　 バブアー ビデイル 　ネイビー,"48,300",未使用に近い,6日前,https://jp.mercari.com/item/m12728339846
162,バブアー ビデイル 36 オイルド ジャケット セージ SAGE GRN,"42,880",新品、未使用,9日前,https://jp.mercari.com/item/m31998383588
163,Barbour×BEAMS F/40th別注BEAUCHAMP 36(Mサイズ),"35,000",未使用に近い,半年以上前,https://jp.mercari.com/item/m62121095544
164,別注 Barbour×JOURNAL STANDARD 36 MOON社ツイード,"35,000",目立った傷や汚れなし,半年以上前,https://jp.mercari.com/item/m54297450848
165,✨️美品 Barbour BEDALE SL 2LAYER 38 ビデイル,"35,768",目立った傷や汚れなし,5日前,https://jp.mercari.com/item/m75444724737
166,Barbour for EDIFICE MARKAWARE PANEL サイズ1,"69,000",未使用に近い,6日前,https://jp.mercari.com/item/m98114827057
167,Barbour bedale ターコイズ C34/86cm 1984 棒ジップ,"38,000",やや傷や汚れあり,6日前,https://jp.mercari.com/item/m93699486618
168,Barbourバブアー bedaleビデイル　オイルドジャケット　ビンテージ,"13,800",傷や汚れあり,13日前,https://jp.mercari.com/item/m67651379022
169,✨極美品✨　バブアー　ビデイル　ナイロンジャケット　ホワイトレーベル,"19,000",目立った傷や汚れなし,23時間前,https://jp.mercari.com/item/m81660829400
170,Barbour BEDALE SL,"28,000",目立った傷や汚れなし,15日前,https://jp.mercari.com/item/m65732850998
171,BEDALE SL 2LAYER / ビデイルSL 2レイヤー(ノンワックス),"27,500",目立った傷や汚れなし,9日前,https://jp.mercari.com/item/m84732301029
172,MARKA NYLON OXFORD 3 LAYER BEDALE JACKET,"4,200",目立った傷や汚れなし,14日前,https://jp.mercari.com/item/m48400495709
173,Barbour vintage 4ポケットBEDALE ビデイル 2ワラント,"29,800",やや傷や汚れあり,19日前,https://jp.mercari.com/item/m86458085816
174,Barbour for BEAUTY&YOUTH UNITEDARROWS,"22,000",やや傷や汚れあり,13日前,https://jp.mercari.com/item/m44311275070
175,【BEDALE / ビデイル】ワックス コットン ブルゾン（レギュラーフィット）,"35,000",目立った傷や汚れなし,23時間前,https://jp.mercari.com/item/m89155055011
176,XXL BARBOUR NOAH バブア　ノア　Bedale Jacket,"62,800",未使用に近い,3日前,https://jp.mercari.com/item/m97720203388
177,【希少】バブアー BEDALE オイルドジャケット 3ワラント 英国製 ビデイル,"28,200",やや傷や汚れあり,24日前,https://jp.mercari.com/item/m73113351235
178,Barbour BEDALE SL BONDED WOOLビデイル SL 40,"24,000",目立った傷や汚れなし,23時間前,https://jp.mercari.com/item/m72484084185
179,Babour バブアー ビデイル SL ジャケット 36,"21,400",目立った傷や汚れなし,23時間前,https://jp.mercari.com/item/m12766029167
180,barbour BEDALE,"26,000",目立った傷や汚れなし,23時間前,https://jp.mercari.com/item/m64830555206
181,1980-90's 3 Crest Barbour Burghley,"50,980",やや傷や汚れあり,11日前,https://jp.mercari.com/item/m55311640690
182,1980's 2 Crest Barbour Burghley,"65,000",やや傷や汚れあり,11日前,https://jp.mercari.com/item/m45416255284
183,80's 2 Crest Barbour Burghley / Size: 36,"59,900",目立った傷や汚れなし,9日前,https://jp.mercari.com/item/m61762399132
184,バブアー ビデイル オイルジャケット 英国製 SL BEDALE 38,"16,300",やや傷や汚れあり,23時間前,https://jp.mercari.com/item/m39433552555
