index,name,price,condition,posted_date,url,outlier_flag
82,【るる様専用】BARBOUR SL BEDALE 38 バブアー ビデイル,16500.0,目立った傷や汚れなし,9日前,https://jp.mercari.com/item/m91368214443,False
83,美品 バブアー Barbour ノンオイルド ジャケット ビデイルBEDALE,13590.0,目立った傷や汚れなし,9日前,https://jp.mercari.com/item/m98548954897,False
84,BARBOUR FREAK'S STORE別注 BIG BEDALE,35000.0,未使用に近い,10日前,https://jp.mercari.com/item/m87131278677,False
85,Barbour BEDALE ジャケット 黒　バブアー　ビデイル　ブラック　38,35000.0,目立った傷や汚れなし,8日前,https://jp.mercari.com/item/m74287186999,False
86,Barbour（バブアー）　bedale sl（ビデイルSL）カモ柄,16800.0,未使用に近い,11日前,https://jp.mercari.com/item/m98272507349,False
87,エラー,,エラー,日付情報なし,https://jp.mercari.com/shops/product/xv4DugDAQqHUpc25v9Uh2N,False
88,エラー,,エラー,日付情報なし,https://jp.mercari.com/item/m83272250551,False
89,Barbour / Heritage+ BEDLE デニム　　M,36800.0,新品、未使用,6日前,https://jp.mercari.com/item/m32118499591,False
90,【美品】barbour × doors 別注FLEECELINED BEDALE,24000.0,目立った傷や汚れなし,10日前,https://jp.mercari.com/item/m93830888445,False
91,バブアー sl ビデイル　babour sl bedale 38,20000.0,目立った傷や汚れなし,6日前,https://jp.mercari.com/item/m61588616837,False
92,Barbour for EDIFICE 別注 BEDALE ビデイル,16000.0,目立った傷や汚れなし,7日前,https://jp.mercari.com/item/m64006872438,False
93,最終★新品【BARBOUR】ビデイルSL★ナイロン キルティング / ブルゾン,24000.0,新品、未使用,9日前,https://jp.mercari.com/item/m55841709311,False
94,BARBOUR バブアー　エディフィス別注 OVER SIZE BEDALE,26500.0,未使用に近い,9日前,https://jp.mercari.com/item/m53615953148,False
95,BARBOUR nano・universe別注　ビデイル,17000.0,目立った傷や汚れなし,11日前,https://jp.mercari.com/item/m19367347626,False
96,Barbour バブアー　Bedale 英国製　サイズ38 カーキ　現行モデル,20780.0,やや傷や汚れあり,10日前,https://jp.mercari.com/item/m91206304523,False
97,Barbour ワックス コットン ブルゾン（レギュラーフィット）,14999.0,目立った傷や汚れなし,11日前,https://jp.mercari.com/item/m44521461681,False
98,BarbourWATERPROOFANDBREATHABLノンワックスジャケット,8000.0,目立った傷や汚れなし,10日前,https://jp.mercari.com/item/m46679307214,False
99,Barbour バブアー×Sophnet別注 Bedale SL Lサイズ,24650.0,目立った傷や汚れなし,11日前,https://jp.mercari.com/item/m96344183429,False
100,BARBOUR BEDALE OS 38 バブアー ビデイル,42000.0,目立った傷や汚れなし,10日前,https://jp.mercari.com/item/m10605708289,False
101,Barbour BEDALE ジャケット　36,11000.0,やや傷や汚れあり,9日前,https://jp.mercari.com/item/m99982957081,False
102,Barbour／BEDALE SL／バブアー ビデイルSL／C38,22000.0,目立った傷や汚れなし,7日前,https://jp.mercari.com/item/m50657536805,False
103,Barbour BEAMSF別注 BEDALECLASSIC FIT,24000.0,目立った傷や汚れなし,5日前,https://jp.mercari.com/item/m49348045024,False
104,Barbour nano universe別注 Bedale バブアー ビデイル,25000.0,目立った傷や汚れなし,8日前,https://jp.mercari.com/item/m24548453360,False
105,美品　Barbour BEDALE 英国製 カーキ バブアー ビデイル コットン,25400.0,目立った傷や汚れなし,11日前,https://jp.mercari.com/item/m37483042384,False
106,美品　Barbour SL ビデイル　ピーチスキン　サイズ36　セージ,24800.0,目立った傷や汚れなし,12日前,https://jp.mercari.com/item/m47465241103,False
107,Barbour バブアー BEDALE ビデイル ビームス別注 ブラック 42,38000.0,新品、未使用,10日前,https://jp.mercari.com/item/m94985825579,False
108,【ジョージ様専用】Barbour×BEAMS 別注 BEDALE ビデイル,17000.0,やや傷や汚れあり,13日前,https://jp.mercari.com/item/m18296192039,False
109,Barbour ダークオリーブ　トランスポート 着用2回美品　ワイド　バブアー,34000.0,未使用に近い,10日前,https://jp.mercari.com/item/m28401594589,False
